"","SYMBOL","EX","PRICE","SIZE","COND","CORR","G127"
"2008-01-04 09:44:02","XXX","N","193.64","50","E","0","0"
"2008-01-04 09:44:03","XXX","N","193.68","50","E","0","0"
"2008-01-04 09:44:04","XXX","N","193.68","50","E","0","0"
"2008-01-04 09:44:05","XXX","N","193.63","150","E","0","0"
"2008-01-04 09:44:07","XXX","N","193.59","50","E","0","0"
"2008-01-04 09:44:13","XXX","N","193.68","250","E","0","0"
"2008-01-04 09:44:15","XXX","N","193.59","250","E","0","0"
"2008-01-04 09:44:16","XXX","N","193.57","50","E","0","0"
"2008-01-04 09:44:21","XXX","N","193.57","50","E","0","0"
"2008-01-04 09:44:22","XXX","N","193.57","50","E","0","0"
"2008-01-04 09:44:24","XXX","N","193.52","50","E","0","0"
"2008-01-04 09:44:26","XXX","N","193.54","500","E","0","0"
"2008-01-04 09:44:29","XXX","N","193.47","150","E","0","0"
"2008-01-04 09:44:30","XXX","N","193.49","200","F","0","0"
"2008-01-04 09:44:32","XXX","N","193.485","100","E","0","0"
"2008-01-04 09:44:33","XXX","N","193.44","100","E","0","0"
"2008-01-04 09:44:34","XXX","N","193.56","50","E","0","0"
"2008-01-04 09:44:36","XXX","N","193.57","200","E","0","0"
"2008-01-04 09:44:37","XXX","N","193.57","50","E","0","0"
"2008-01-04 09:44:38","XXX","N","193.49","50","E","0","0"
"2008-01-04 09:44:39","XXX","N","193.49","50","E","0","0"
"2008-01-04 09:44:40","XXX","N","193.47","50","E","0","0"
"2008-01-04 09:44:41","XXX","N","193.57","200","E","0","0"
"2008-01-04 09:44:43","XXX","N","193.52","50","E","0","0"
"2008-01-04 09:44:44","XXX","N","193.59","200","E","0","0"
"2008-01-04 09:44:45","XXX","N","193.44","250","E","0","0"
"2008-01-04 09:44:46","XXX","N","193.44","250","E","0","0"
"2008-01-04 09:44:47","XXX","N","193.44","50","E","0","0"
"2008-01-04 09:44:48","XXX","N","193.45","350","E","0","0"
"2008-01-04 09:44:49","XXX","N","193.485","250","E","0","0"
"2008-01-04 09:44:50","XXX","N","193.45","50","E","0","0"
"2008-01-04 09:44:51","XXX","N","193.5","50","E","0","0"
"2008-01-04 09:44:59","XXX","N","193.5","250","E","0","0"
"2008-01-04 09:45:00","XXX","N","193.52","50","E","0","0"
"2008-01-04 09:45:01","XXX","N","193.495","100","E","0","0"
"2008-01-04 09:45:02","XXX","N","193.49","450","E","0","0"
"2008-01-04 09:45:03","XXX","N","193.5","600","E","0","0"
"2008-01-04 09:45:04","XXX","N","193.53","650","E","0","0"
"2008-01-04 09:45:05","XXX","N","193.54","300","E","0","0"
"2008-01-04 09:45:09","XXX","N","193.7","400","F","0","0"
"2008-01-04 09:45:12","XXX","N","193.78","200","E","0","0"
"2008-01-04 09:45:14","XXX","N","193.79","350","E","0","0"
"2008-01-04 09:45:16","XXX","N","193.745","300","F","0","0"
"2008-01-04 09:45:18","XXX","N","193.705","200","F","0","0"
"2008-01-04 09:45:19","XXX","N","193.68","350","F","0","0"
"2008-01-04 09:45:21","XXX","N","193.57","100","F","0","0"
"2008-01-04 09:45:24","XXX","N","193.57","150","E","0","0"
"2008-01-04 09:45:25","XXX","N","193.52","100","E","0","0"
"2008-01-04 09:45:26","XXX","N","193.61","250","F","0","0"
"2008-01-04 09:45:27","XXX","N","193.63","450","E","0","0"
"2008-01-04 09:45:28","XXX","N","193.63","50","E","0","0"
"2008-01-04 09:45:29","XXX","N","193.64","100","E","0","0"
"2008-01-04 09:45:31","XXX","N","193.67","100","E","0","0"
"2008-01-04 09:45:32","XXX","N","193.66","50","E","0","0"
"2008-01-04 09:45:34","XXX","N","193.67","250","E","0","0"
"2008-01-04 09:45:35","XXX","N","193.59","50","E","0","0"
"2008-01-04 09:45:36","XXX","N","193.61","200","E","0","0"
"2008-01-04 09:45:41","XXX","N","193.57","200","E","0","0"
"2008-01-04 09:45:45","XXX","N","193.57","350","E","0","0"
"2008-01-04 09:45:46","XXX","N","193.53","100","E","0","0"
"2008-01-04 09:45:47","XXX","N","193.52","50","E","0","0"
"2008-01-04 09:45:48","XXX","N","193.57","50","E","0","0"
"2008-01-04 09:45:52","XXX","N","193.635","100","F","0","0"
"2008-01-04 09:45:53","XXX","N","193.63","50","E","0","0"
"2008-01-04 09:45:56","XXX","N","193.64","200","E","0","0"
"2008-01-04 09:45:58","XXX","N","193.66","250","E","0","0"
"2008-01-04 09:45:59","XXX","N","193.68","200","E","0","0"
"2008-01-04 09:46:01","XXX","N","193.64","450","E","0","0"
"2008-01-04 09:46:02","XXX","N","193.66","150","E","0","0"
"2008-01-04 09:46:04","XXX","N","193.64","450","F","0","0"
"2008-01-04 09:46:05","XXX","N","193.64","400","F","0","0"
"2008-01-04 09:46:07","XXX","N","193.64","400","F","0","0"
"2008-01-04 09:46:09","XXX","N","193.64","500","E","0","0"
"2008-01-04 09:46:10","XXX","N","193.64","100","F","0","0"
"2008-01-04 09:46:11","XXX","N","193.63","50","F","0","0"
"2008-01-04 09:46:12","XXX","N","193.58","100","F","0","0"
"2008-01-04 09:46:13","XXX","N","193.56","200","F","0","0"
"2008-01-04 09:46:14","XXX","N","193.54","550","F","0","0"
"2008-01-04 09:46:16","XXX","N","193.56","550","F","0","0"
"2008-01-04 09:46:17","XXX","N","193.47","1550","E","0","0"
"2008-01-04 09:46:18","XXX","N","193.45","200","E","0","0"
"2008-01-04 09:46:19","XXX","N","193.56","150","F","0","0"
"2008-01-04 09:46:20","XXX","N","193.45","50","F","0","0"
"2008-01-04 09:46:21","XXX","N","193.45","250","F","0","0"
"2008-01-04 09:46:23","XXX","N","193.5","200","E","0","0"
"2008-01-04 09:46:24","XXX","N","193.5","100","E","0","0"
"2008-01-04 09:46:28","XXX","N","193.47","100","E","0","0"
"2008-01-04 09:46:29","XXX","N","193.49","550","E","0","0"
"2008-01-04 09:46:30","XXX","N","193.52","500","E","0","0"
"2008-01-04 09:46:32","XXX","N","193.44","350","E","0","0"
"2008-01-04 09:46:33","XXX","N","193.5","100","E","0","0"
"2008-01-04 09:46:34","XXX","N","193.45","50","E","0","0"
"2008-01-04 09:46:36","XXX","N","193.445","100","E","0","0"
"2008-01-04 09:46:37","XXX","N","193.44","100","E","0","0"
"2008-01-04 09:46:38","XXX","N","193.43","300","E","0","0"
"2008-01-04 09:46:42","XXX","N","193.42","50","E","0","0"
"2008-01-04 09:46:44","XXX","N","193.43","800","E","0","0"
"2008-01-04 09:46:45","XXX","N","193.42","250","E","0","0"
"2008-01-04 09:46:46","XXX","N","193.41","450","E","0","0"
"2008-01-04 09:46:48","XXX","N","193.37","100","E","0","0"
"2008-01-04 09:46:49","XXX","N","193.37","300","E","0","0"
"2008-01-04 09:46:50","XXX","N","193.37","250","E","0","0"
"2008-01-04 09:46:51","XXX","N","193.41","400","F","0","0"
"2008-01-04 09:46:53","XXX","N","193.45","200","F","0","0"
"2008-01-04 09:46:59","XXX","N","193.43","300","E","0","0"
"2008-01-04 09:47:01","XXX","N","193.435","150","E","0","0"
"2008-01-04 09:47:04","XXX","N","193.37","200","F","0","0"
"2008-01-04 09:47:06","XXX","N","193.35","300","E","0","0"
"2008-01-04 09:47:07","XXX","N","193.35","1000","E","0","0"
"2008-01-04 09:47:08","XXX","N","193.37","100","F","0","0"
"2008-01-04 09:47:10","XXX","N","193.35","650","F","0","0"
"2008-01-04 09:47:13","XXX","N","193.3","750","F","0","0"
"2008-01-04 09:47:15","XXX","N","193.3","850","E","0","0"
"2008-01-04 09:47:16","XXX","N","193.31","600","E","0","0"
"2008-01-04 09:47:17","XXX","N","193.34","450","E","0","0"
"2008-01-04 09:47:18","XXX","N","193.37","400","E","0","0"
"2008-01-04 09:47:19","XXX","N","193.41","150","E","0","0"
"2008-01-04 09:47:20","XXX","N","193.33","150","E","0","0"
"2008-01-04 09:47:22","XXX","N","193.3","600","E","0","0"
"2008-01-04 09:47:23","XXX","N","193.3","100","E","0","0"
"2008-01-04 09:47:27","XXX","N","193.26","300","E","0","0"
"2008-01-04 09:47:30","XXX","N","193.285","150","E","0","0"
"2008-01-04 09:47:34","XXX","N","193","100","E","0","0"
"2008-01-04 09:47:35","XXX","N","193","50","E","0","0"
"2008-01-04 09:47:37","XXX","N","192.925","350","E","0","0"
"2008-01-04 09:47:38","XXX","N","192.9","600","E","0","0"
"2008-01-04 09:47:45","XXX","N","192.83","250","E","0","0"
"2008-01-04 09:47:46","XXX","N","192.83","400","E","0","0"
"2008-01-04 09:47:47","XXX","N","192.83","50","E","0","0"
"2008-01-04 09:47:50","XXX","N","192.85","50","E","0","0"
"2008-01-04 09:47:51","XXX","N","192.84","200","E","0","0"
"2008-01-04 09:47:56","XXX","N","192.66","50","E","0","0"
"2008-01-04 09:48:01","XXX","N","192.26","300","E","0","0"
"2008-01-04 09:48:02","XXX","N","192.24","150","F","0","0"
"2008-01-04 09:48:04","XXX","N","192.19","200","E","0","0"
"2008-01-04 09:48:05","XXX","N","192.19","200","E","0","0"
"2008-01-04 09:48:06","XXX","N","192.21","200","E","0","0"
"2008-01-04 09:48:07","XXX","N","192.21","50","E","0","0"
"2008-01-04 09:48:12","XXX","N","192.05","150","F","0","0"
"2008-01-04 09:48:14","XXX","N","192.07","1000","F","0","0"
"2008-01-04 09:48:15","XXX","N","191.96","50","E","0","0"
"2008-01-04 09:48:16","XXX","N","191.93","150","F","0","0"
"2008-01-04 09:48:17","XXX","N","191.9","250","F","0","0"
"2008-01-04 09:48:18","XXX","N","191.905","250","E","0","0"
"2008-01-04 09:48:19","XXX","N","191.95","50","E","0","0"
"2008-01-04 09:48:20","XXX","N","191.95","50","F","0","0"
"2008-01-04 09:48:21","XXX","N","191.93","200","E","0","0"
"2008-01-04 09:48:22","XXX","N","191.93","200","F","0","0"
"2008-01-04 09:48:24","XXX","N","191.955","250","E","0","0"
"2008-01-04 09:48:25","XXX","N","192","300","E","0","0"
"2008-01-04 09:48:26","XXX","N","192","900","F","0","0"
"2008-01-04 09:48:29","XXX","N","191.89","200","E","0","0"
"2008-01-04 09:48:31","XXX","N","192.03","250","E","0","0"
"2008-01-04 09:48:33","XXX","N","192","450","E","0","0"
"2008-01-04 09:48:35","XXX","N","192","100","E","0","0"
"2008-01-04 09:48:36","XXX","N","192","700","E","0","0"
"2008-01-04 09:48:37","XXX","N","191.96","150","F","0","0"
"2008-01-04 09:48:41","XXX","N","191.96","50","E","0","0"
"2008-01-04 09:48:42","XXX","N","192.03","50","E","0","0"
"2008-01-04 09:48:43","XXX","N","192.17","200","F","0","0"
"2008-01-04 09:48:45","XXX","N","192.17","50","F","0","0"
"2008-01-04 09:48:46","XXX","N","192.04","400","E","0","0"
"2008-01-04 09:48:47","XXX","N","192.145","250","E","0","0"
"2008-01-04 09:48:48","XXX","N","192.15","500","E","0","0"
"2008-01-04 09:48:49","XXX","N","192.22","250","E","0","0"
"2008-01-04 09:48:50","XXX","N","192.22","100","F","0","0"
"2008-01-04 09:48:51","XXX","N","192.24","550","F","0","0"
"2008-01-04 09:48:53","XXX","N","192.33","50","E","0","0"
"2008-01-04 09:48:55","XXX","N","192.33","50","E","0","0"
"2008-01-04 09:49:03","XXX","N","192.52","250","E","0","0"
"2008-01-04 09:49:04","XXX","N","192.45","100","E","0","0"
"2008-01-04 09:49:08","XXX","N","192.55","150","E","0","0"
"2008-01-04 09:49:09","XXX","N","192.6","350","E","0","0"
"2008-01-04 09:49:12","XXX","N","192.74","50","E","0","0"
"2008-01-04 09:49:13","XXX","N","192.705","100","E","0","0"
"2008-01-04 09:49:14","XXX","N","192.74","100","E","0","0"
"2008-01-04 09:49:15","XXX","N","192.73","300","E","0","0"
"2008-01-04 09:49:16","XXX","N","192.67","50","E","0","0"
"2008-01-04 09:49:19","XXX","N","192.67","450","F","0","0"
"2008-01-04 09:49:21","XXX","N","192.66","50","E","0","0"
"2008-01-04 09:49:23","XXX","N","192.64","150","E","0","0"
"2008-01-04 09:49:25","XXX","N","192.705","400","E","0","0"
"2008-01-04 09:49:26","XXX","N","192.74","250","E","0","0"
"2008-01-04 09:49:27","XXX","N","192.69","50","E","0","0"
"2008-01-04 09:49:28","XXX","N","192.69","100","E","0","0"
"2008-01-04 09:49:31","XXX","N","192.86","500","E","0","0"
"2008-01-04 09:49:32","XXX","N","192.9","50","E","0","0"
"2008-01-04 09:49:34","XXX","N","192.99","150","E","0","0"
"2008-01-04 09:49:35","XXX","N","193.005","150","E","0","0"
"2008-01-04 09:49:37","XXX","N","192.78","150","E","0","0"
"2008-01-04 09:49:40","XXX","N","192.74","450","E","0","0"
"2008-01-04 09:49:43","XXX","N","192.79","150","F","0","0"
"2008-01-04 09:49:45","XXX","N","192.78","500","F","0","0"
"2008-01-04 09:49:46","XXX","N","192.83","250","E","0","0"
"2008-01-04 09:49:51","XXX","N","192.85","150","F","0","0"
"2008-01-04 09:49:52","XXX","N","192.815","100","E","0","0"
"2008-01-04 09:49:54","XXX","N","192.85","250","E","0","0"
"2008-01-04 09:49:55","XXX","N","192.85","50","E","0","0"
"2008-01-04 09:49:58","XXX","N","192.85","50","E","0","0"
"2008-01-04 09:49:59","XXX","N","192.805","400","E","0","0"
"2008-01-04 09:50:00","XXX","N","192.85","50","E","0","0"
"2008-01-04 09:50:01","XXX","N","192.79","100","E","0","0"
"2008-01-04 09:50:02","XXX","N","192.79","50","F","0","0"
"2008-01-04 09:50:03","XXX","N","192.78","350","E","0","0"
"2008-01-04 09:50:08","XXX","N","192.71","2700","E","0","0"
"2008-01-04 09:50:09","XXX","N","192.86","300","F","0","0"
"2008-01-04 09:50:11","XXX","N","192.92","50","E","0","0"
"2008-01-04 09:50:12","XXX","N","192.92","50","F","0","0"
"2008-01-04 09:50:13","XXX","N","192.97","50","E","0","0"
"2008-01-04 09:50:15","XXX","N","192.99","50","E","0","0"
"2008-01-04 09:50:16","XXX","N","192.99","150","E","0","0"
"2008-01-04 09:50:17","XXX","N","192.95","250","F","0","0"
"2008-01-04 09:50:21","XXX","N","192.92","500","F","0","0"
"2008-01-04 09:50:22","XXX","N","192.95","1000","F","0","0"
"2008-01-04 09:50:23","XXX","N","193.05","300","E","0","0"
"2008-01-04 09:50:24","XXX","N","193.01","250","E","0","0"
"2008-01-04 09:50:27","XXX","N","193.06","150","F","0","0"
"2008-01-04 09:50:28","XXX","N","193.06","100","E","0","0"
"2008-01-04 09:50:29","XXX","N","193.05","50","E","0","0"
"2008-01-04 09:50:30","XXX","N","193.05","250","E","0","0"
"2008-01-04 09:50:32","XXX","N","193.02","150","F","0","0"
"2008-01-04 09:50:33","XXX","N","192.99","100","E","0","0"
"2008-01-04 09:50:38","XXX","N","193.04","200","E","0","0"
"2008-01-04 09:50:41","XXX","N","193.005","150","E","0","0"
"2008-01-04 09:50:43","XXX","N","193.04","50","E","0","0"
"2008-01-04 09:50:44","XXX","N","193.02","100","E","0","0"
"2008-01-04 09:50:45","XXX","N","192.97","50","E","0","0"
"2008-01-04 09:50:48","XXX","N","192.99","250","E","0","0"
"2008-01-04 09:50:49","XXX","N","192.97","250","E","0","0"
"2008-01-04 09:50:50","XXX","N","192.99","700","E","0","0"
"2008-01-04 09:50:51","XXX","N","193.02","250","E","0","0"
"2008-01-04 09:50:55","XXX","N","193.05","100","E","0","0"
"2008-01-04 09:50:56","XXX","N","193.05","150","E","0","0"
"2008-01-04 09:50:57","XXX","N","193.07","50","F","0","0"
"2008-01-04 09:50:58","XXX","N","193.05","50","E","0","0"
"2008-01-04 09:50:59","XXX","N","193.07","50","F","0","0"
"2008-01-04 09:51:01","XXX","N","193.04","150","E","0","0"
"2008-01-04 09:51:03","XXX","N","193.04","50","E","0","0"
"2008-01-04 09:51:06","XXX","N","192.97","500","F","0","0"
"2008-01-04 09:51:07","XXX","N","192.95","650","F","0","0"
"2008-01-04 09:51:08","XXX","N","192.95","50","F","0","0"
"2008-01-04 09:51:09","XXX","N","192.9","550","E","0","0"
"2008-01-04 09:51:10","XXX","N","192.9","200","F","0","0"
"2008-01-04 09:51:11","XXX","N","192.89","450","F","0","0"
"2008-01-04 09:51:12","XXX","N","192.9","100","E","0","0"
"2008-01-04 09:51:13","XXX","N","192.92","600","F","0","0"
"2008-01-04 09:51:14","XXX","N","192.92","250","E","0","0"
"2008-01-04 09:51:15","XXX","N","192.88","350","F","0","0"
"2008-01-04 09:51:16","XXX","N","192.84","250","F","0","0"
"2008-01-04 09:51:18","XXX","N","192.79","150","E","0","0"
"2008-01-04 09:51:19","XXX","N","192.82","150","E","0","0"
"2008-01-04 09:51:20","XXX","N","192.83","100","E","0","0"
"2008-01-04 09:51:21","XXX","N","192.83","1550","E","0","0"
"2008-01-04 09:51:22","XXX","N","192.83","50","E","0","0"
"2008-01-04 09:51:24","XXX","N","192.855","100","E","0","0"
"2008-01-04 09:51:25","XXX","N","192.86","50","E","0","0"
"2008-01-04 09:51:27","XXX","N","192.805","150","F","0","0"
"2008-01-04 09:51:28","XXX","N","192.77","200","E","0","0"
"2008-01-04 09:51:29","XXX","N","192.64","1150","E","0","0"
"2008-01-04 09:51:30","XXX","N","192.66","150","E","0","0"
"2008-01-04 09:51:35","XXX","N","192.605","150","E","0","0"
"2008-01-04 09:51:36","XXX","N","192.62","50","F","0","0"
"2008-01-04 09:51:37","XXX","N","192.59","450","E","0","0"
"2008-01-04 09:51:39","XXX","N","192.47","200","E","0","0"
"2008-01-04 09:51:44","XXX","N","192.6","50","E","0","0"
"2008-01-04 09:51:45","XXX","N","192.6","50","E","0","0"
"2008-01-04 09:51:48","XXX","N","192.6","50","E","0","0"
"2008-01-04 09:51:49","XXX","N","192.565","200","E","0","0"
"2008-01-04 09:51:50","XXX","N","192.52","150","E","0","0"
"2008-01-04 09:51:51","XXX","N","192.52","50","F","0","0"
"2008-01-04 09:51:52","XXX","N","192.53","300","E","0","0"
"2008-01-04 09:51:53","XXX","N","192.62","100","E","0","0"
"2008-01-04 09:51:55","XXX","N","192.57","150","E","0","0"
"2008-01-04 09:51:56","XXX","N","192.5","150","E","0","0"
"2008-01-04 09:51:57","XXX","N","192.735","1300","E","0","0"
"2008-01-04 09:52:03","XXX","N","192.73","50","E","0","0"
"2008-01-04 09:52:04","XXX","N","192.73","50","E","0","0"
"2008-01-04 09:52:08","XXX","N","192.74","500","E","0","0"
"2008-01-04 09:52:13","XXX","N","192.62","350","E","0","0"
"2008-01-04 09:52:14","XXX","N","192.59","400","E","0","0"
"2008-01-04 09:52:15","XXX","N","192.62","100","F","0","0"
"2008-01-04 09:52:16","XXX","N","192.72","550","E","0","0"
"2008-01-04 09:52:17","XXX","N","192.74","50","E","0","0"
"2008-01-04 09:52:18","XXX","N","192.62","100","F","0","0"
"2008-01-04 09:52:19","XXX","N","192.59","200","E","0","0"
"2008-01-04 09:52:20","XXX","N","192.58","250","F","0","0"
"2008-01-04 09:52:21","XXX","N","192.56","150","F","0","0"
"2008-01-04 09:52:24","XXX","N","192.53","150","F","0","0"
"2008-01-04 09:52:26","XXX","N","192.6","150","E","0","0"
"2008-01-04 09:52:28","XXX","N","192.45","700","F","0","0"
"2008-01-04 09:52:30","XXX","N","192.47","150","F","0","0"
"2008-01-04 09:52:32","XXX","N","192.38","300","E","0","0"
"2008-01-04 09:52:33","XXX","N","192.525","600","E","0","0"
"2008-01-04 09:52:34","XXX","N","192.33","700","E","0","0"
"2008-01-04 09:52:35","XXX","N","192.33","100","E","0","0"
"2008-01-04 09:52:36","XXX","N","192.3","100","F","0","0"
"2008-01-04 09:52:37","XXX","N","192.35","350","E","0","0"
"2008-01-04 09:52:38","XXX","N","192.27","50","F","0","0"
"2008-01-04 09:52:41","XXX","N","192.29","150","E","0","0"
"2008-01-04 09:52:42","XXX","N","192.26","300","F","0","0"
"2008-01-04 09:52:43","XXX","N","192.26","350","E","0","0"
"2008-01-04 09:52:44","XXX","N","192.26","850","E","0","0"
"2008-01-04 09:52:48","XXX","N","192.1","250","E","0","0"
"2008-01-04 09:52:49","XXX","N","192.03","200","E","0","0"
"2008-01-04 09:52:50","XXX","N","192.02","100","E","0","0"
"2008-01-04 09:52:51","XXX","N","192","150","E","0","0"
"2008-01-04 09:52:52","XXX","N","192","350","E","0","0"
"2008-01-04 09:52:53","XXX","N","192","500","E","0","0"
"2008-01-04 09:52:54","XXX","N","192","400","E","0","0"
"2008-01-04 09:52:56","XXX","N","191.88","350","F","0","0"
"2008-01-04 09:52:58","XXX","N","191.89","300","E","0","0"
"2008-01-04 09:53:00","XXX","N","191.84","150","E","0","0"
"2008-01-04 09:53:01","XXX","N","191.84","400","E","0","0"
"2008-01-04 09:53:03","XXX","N","191.7","450","E","0","0"
"2008-01-04 09:53:08","XXX","N","191.76","2550","E","0","0"
"2008-01-04 09:53:09","XXX","N","191.65","50","E","0","0"
"2008-01-04 09:53:12","XXX","N","191.69","50","E","0","0"
"2008-01-04 09:53:13","XXX","N","191.69","200","E","0","0"
"2008-01-04 09:53:14","XXX","N","191.68","100","F","0","0"
"2008-01-04 09:53:15","XXX","N","191.74","50","F","0","0"
"2008-01-04 09:53:18","XXX","N","191.6","150","F","0","0"
"2008-01-04 09:53:19","XXX","N","191.62","350","E","0","0"
"2008-01-04 09:53:20","XXX","N","191.56","150","E","0","0"
"2008-01-04 09:53:21","XXX","N","191.56","100","F","0","0"
"2008-01-04 09:53:23","XXX","N","191.555","450","E","0","0"
"2008-01-04 09:53:24","XXX","N","191.55","150","E","0","0"
"2008-01-04 09:53:25","XXX","N","191.48","50","E","0","0"
"2008-01-04 09:53:26","XXX","N","191.48","50","E","0","0"
"2008-01-04 09:53:27","XXX","N","191.44","200","F","0","0"
"2008-01-04 09:53:30","XXX","N","191.53","50","E","0","0"
"2008-01-04 09:53:33","XXX","N","191.53","50","E","0","0"
"2008-01-04 09:53:34","XXX","N","191.51","50","E","0","0"
"2008-01-04 09:53:35","XXX","N","191.58","50","E","0","0"
"2008-01-04 09:53:36","XXX","N","191.5","1700","E","0","0"
"2008-01-04 09:53:40","XXX","N","191.43","550","E","0","0"
"2008-01-04 09:53:42","XXX","N","191.43","100","E","0","0"
"2008-01-04 09:53:44","XXX","N","191.41","50","E","0","0"
"2008-01-04 09:53:45","XXX","N","191.46","700","E","0","0"
"2008-01-04 09:53:49","XXX","N","191.435","250","E","0","0"
"2008-01-04 09:53:50","XXX","N","191.39","1350","E","0","0"
"2008-01-04 09:53:51","XXX","N","191.39","100","E","0","0"
"2008-01-04 09:53:52","XXX","N","191.375","500","F","0","0"
"2008-01-04 09:53:55","XXX","N","191.35","350","E","0","0"
"2008-01-04 09:53:57","XXX","N","191.32","350","E","0","0"
